sample_index,timestamp_ms,timestamp_utc,container_id,container_name,cpu_percent,mem_percent,mem_usage_raw,mem_used_bytes,mem_limit_bytes,net_io_raw,block_io_raw,pids
83,1776941537356,2026-04-23T10:52:17.356811+00:00,9f919b0315c7,docker-registry-1,1.05,5.06,396.7MiB / 7.653GiB,415970099,8217346179,13.2MB / 8.71MB,0B / 13MB,56
84,1776941544422,2026-04-23T10:52:24.422236+00:00,9f919b0315c7,docker-registry-1,0.74,5.07,397.2MiB / 7.653GiB,416494387,8217346179,13.3MB / 8.72MB,0B / 13MB,56
85,1776941551474,2026-04-23T10:52:31.474860+00:00,9f919b0315c7,docker-registry-1,0.71,5.07,397.2MiB / 7.653GiB,416494387,8217346179,13.3MB / 8.73MB,0B / 13MB,56
86,1776941558537,2026-04-23T10:52:38.537363+00:00,9f919b0315c7,docker-registry-1,0.67,5.06,396.5MiB / 7.653GiB,415760384,8217346179,13.3MB / 8.74MB,0B / 13MB,56
87,1776941565612,2026-04-23T10:52:45.612170+00:00,9f919b0315c7,docker-registry-1,1.03,5.06,396.5MiB / 7.653GiB,415760384,8217346179,13.3MB / 8.75MB,0B / 13MB,56
88,1776941572690,2026-04-23T10:52:52.690080+00:00,9f919b0315c7,docker-registry-1,0.94,5.06,396.5MiB / 7.653GiB,415760384,8217346179,13.3MB / 8.76MB,0B / 13MB,56
89,1776941579746,2026-04-23T10:52:59.746109+00:00,9f919b0315c7,docker-registry-1,0.80,5.06,396.5MiB / 7.653GiB,415760384,8217346179,13.3MB / 8.77MB,0B / 13MB,56
90,1776941586822,2026-04-23T10:53:06.822660+00:00,9f919b0315c7,docker-registry-1,1.12,5.06,396.8MiB / 7.653GiB,416074956,8217346179,13.3MB / 8.78MB,0B / 13MB,56
91,1776941593896,2026-04-23T10:53:13.896454+00:00,9f919b0315c7,docker-registry-1,0.95,5.06,396.8MiB / 7.653GiB,416074956,8217346179,13.3MB / 8.79MB,0B / 13MB,56
92,1776941600975,2026-04-23T10:53:20.975124+00:00,9f919b0315c7,docker-registry-1,1.14,5.16,404.7MiB / 7.653GiB,424358707,8217346179,13.4MB / 8.8MB,0B / 13MB,56
93,1776941608062,2026-04-23T10:53:28.062458+00:00,9f919b0315c7,docker-registry-1,1.71,5.19,406.7MiB / 7.653GiB,426455859,8217346179,13.4MB / 8.8MB,0B / 13MB,56
94,1776941615114,2026-04-23T10:53:35.114018+00:00,9f919b0315c7,docker-registry-1,1.00,5.19,406.7MiB / 7.653GiB,426455859,8217346179,13.4MB / 8.81MB,0B / 13MB,56
95,1776941622183,2026-04-23T10:53:42.183402+00:00,9f919b0315c7,docker-registry-1,1.34,5.19,406.7MiB / 7.653GiB,426455859,8217346179,13.4MB / 8.82MB,0B / 13MB,56
96,1776941629238,2026-04-23T10:53:49.238754+00:00,9f919b0315c7,docker-registry-1,0.61,5.23,409.6MiB / 7.653GiB,429496729,8217346179,13.4MB / 8.83MB,0B / 13MB,56
97,1776941636287,2026-04-23T10:53:56.287499+00:00,9f919b0315c7,docker-registry-1,0.85,5.23,409.6MiB / 7.653GiB,429496729,8217346179,13.4MB / 8.84MB,0B / 13MB,56
98,1776941643352,2026-04-23T10:54:03.352010+00:00,9f919b0315c7,docker-registry-1,0.86,5.23,409.6MiB / 7.653GiB,429496729,8217346179,13.4MB / 8.85MB,0B / 13MB,56
99,1776941650412,2026-04-23T10:54:10.412566+00:00,9f919b0315c7,docker-registry-1,1.14,5.23,409.6MiB / 7.653GiB,429496729,8217346179,13.5MB / 8.86MB,0B / 13MB,56
100,1776941657486,2026-04-23T10:54:17.486568+00:00,9f919b0315c7,docker-registry-1,0.98,5.23,409.6MiB / 7.653GiB,429496729,8217346179,13.5MB / 8.87MB,0B / 13.1MB,56
101,1776941664572,2026-04-23T10:54:24.572574+00:00,9f919b0315c7,docker-registry-1,0.79,5.23,410.1MiB / 7.653GiB,430021017,8217346179,13.5MB / 8.88MB,0B / 13.1MB,56
