sample_index,timestamp_ms,timestamp_utc,container_id,container_name
27,1776941142024,2026-04-23T10:45:42.024037+00:00,b3ec606673dd,docker-db-1
28,1776941149085,2026-04-23T10:45:49.085851+00:00,2553add0eb44,docker-auth-1
28,1776941149085,2026-04-23T10:45:49.085851+00:00,9f919b0315c7,docker-registry-1
28,1776941149085,2026-04-23T10:45:49.085851+00:00,047bb8dbb031,docker-recommender-1
28,1776941149085,2026-04-23T10:45:49.085851+00:00,9caace330afe,docker-persistence-1
28,1776941149085,2026-04-23T10:45:49.085851+00:00,24025f462381,docker-webui-1
28,1776941149085,2026-04-23T10:45:49.085851+00:00,eaf29550fd31,docker-image-1
28,1776941149085,2026-04-23T10:45:49.085851+00:00,b3ec606673dd,docker-db-1
29,1776941156155,2026-04-23T10:45:56.155324+00:00,2553add0eb44,docker-auth-1
29,1776941156155,2026-04-23T10:45:56.155324+00:00,9f919b0315c7,docker-registry-1
29,1776941156155,2026-04-23T10:45:56.155324+00:00,047bb8dbb031,docker-recommender-1
29,1776941156155,2026-04-23T10:45:56.155324+00:00,9caace330afe,docker-persistence-1
29,1776941156155,2026-04-23T10:45:56.155324+00:00,24025f462381,docker-webui-1
29,1776941156155,2026-04-23T10:45:56.155324+00:00,eaf29550fd31,docker-image-1
29,1776941156155,2026-04-23T10:45:56.155324+00:00,b3ec606673dd,docker-db-1
30,1776941163220,2026-04-23T10:46:03.220180+00:00,2553add0eb44,docker-auth-1
30,1776941163220,2026-04-23T10:46:03.220180+00:00,9f919b0315c7,docker-registry-1
30,1776941163220,2026-04-23T10:46:03.220180+00:00,047bb8dbb031,docker-recommender-1
30,1776941163220,2026-04-23T10:46:03.220180+00:00,9caace330afe,docker-persistence-1
30,1776941163220,2026-04-23T10:46:03.220180+00:00,24025f462381,docker-webui-1
30,1776941163220,2026-04-23T10:46:03.220180+00:00,eaf29550fd31,docker-image-1
30,1776941163220,2026-04-23T10:46:03.220180+00:00,b3ec606673dd,docker-db-1
31,1776941170274,2026-04-23T10:46:10.274817+00:00,2553add0eb44,docker-auth-1
31,1776941170274,2026-04-23T10:46:10.274817+00:00,9f919b0315c7,docker-registry-1
31,1776941170274,2026-04-23T10:46:10.274817+00:00,047bb8dbb031,docker-recommender-1
31,1776941170274,2026-04-23T10:46:10.274817+00:00,9caace330afe,docker-persistence-1
31,1776941170274,2026-04-23T10:46:10.274817+00:00,24025f462381,docker-webui-1
31,1776941170274,2026-04-23T10:46:10.274817+00:00,eaf29550fd31,docker-image-1
31,1776941170274,2026-04-23T10:46:10.274817+00:00,b3ec606673dd,docker-db-1
32,1776941177326,2026-04-23T10:46:17.326192+00:00,2553add0eb44,docker-auth-1
32,1776941177326,2026-04-23T10:46:17.326192+00:00,9f919b0315c7,docker-registry-1
32,1776941177326,2026-04-23T10:46:17.326192+00:00,047bb8dbb031,docker-recommender-1
32,1776941177326,2026-04-23T10:46:17.326192+00:00,9caace330afe,docker-persistence-1
32,1776941177326,2026-04-23T10:46:17.326192+00:00,24025f462381,docker-webui-1
32,1776941177326,2026-04-23T10:46:17.326192+00:00,eaf29550fd31,docker-image-1
