sample_index,timestamp_ms,timestamp_utc,container_id,container_name,cpu_percent,mem_percent,mem_usage_raw,mem_used_bytes,mem_limit_bytes,net_io_raw,block_io_raw,pids
59,1776941367935,2026-04-23T10:49:27.935547+00:00,047bb8dbb031,docker-recommender-1,1.40,7.32,573.9MiB / 7.653GiB,601777766,8217346179,5.43MB / 4.78MB,0B / 27.8MB,136
60,1776941374987,2026-04-23T10:49:34.987347+00:00,047bb8dbb031,docker-recommender-1,2.82,7.32,573.9MiB / 7.653GiB,601777766,8217346179,5.43MB / 4.79MB,0B / 27.8MB,136
61,1776941382041,2026-04-23T10:49:42.041512+00:00,047bb8dbb031,docker-recommender-1,1.49,7.32,573.9MiB / 7.653GiB,601777766,8217346179,5.43MB / 4.79MB,0B / 27.8MB,136
62,1776941389087,2026-04-23T10:49:49.087660+00:00,047bb8dbb031,docker-recommender-1,0.66,7.32,573.9MiB / 7.653GiB,601777766,8217346179,5.43MB / 4.79MB,0B / 27.8MB,136
63,1776941396132,2026-04-23T10:49:56.132270+00:00,047bb8dbb031,docker-recommender-1,2.46,7.32,573.9MiB / 7.653GiB,601777766,8217346179,5.44MB / 4.8MB,0B / 27.8MB,136
64,1776941403192,2026-04-23T10:50:03.192637+00:00,047bb8dbb031,docker-recommender-1,4.50,7.32,573.9MiB / 7.653GiB,601777766,8217346179,5.44MB / 4.8MB,0B / 27.8MB,136
65,1776941410271,2026-04-23T10:50:10.271496+00:00,047bb8dbb031,docker-recommender-1,1.02,7.32,574MiB / 7.653GiB,601882624,8217346179,5.44MB / 4.8MB,0B / 27.8MB,136
66,1776941417334,2026-04-23T10:50:17.334539+00:00,047bb8dbb031,docker-recommender-1,0.89,7.32,574MiB / 7.653GiB,601882624,8217346179,5.44MB / 4.81MB,0B / 27.8MB,136
67,1776941424389,2026-04-23T10:50:24.389969+00:00,047bb8dbb031,docker-recommender-1,1.67,7.32,574MiB / 7.653GiB,601882624,8217346179,5.44MB / 4.81MB,0B / 27.8MB,136
68,1776941431447,2026-04-23T10:50:31.447284+00:00,047bb8dbb031,docker-recommender-1,1.02,7.32,574MiB / 7.653GiB,601882624,8217346179,5.45MB / 4.81MB,0B / 27.8MB,136
