sample_index,timestamp_ms,timestamp_utc,container_id,container_name,cpu_percent,mem_percent,mem_usage_raw,mem_used_bytes,mem_limit_bytes,net_io_raw,block_io_raw,pids
87,1776941565612,2026-04-23T10:52:45.612170+00:00,2553add0eb44,docker-auth-1,7.83,11.02,863.8MiB / 7.653GiB,905759948,8217346179,52.2MB / 35MB,0B / 27.9MB,118
88,1776941572690,2026-04-23T10:52:52.690080+00:00,2553add0eb44,docker-auth-1,2.76,11.02,864MiB / 7.653GiB,905969664,8217346179,52.2MB / 35MB,0B / 27.9MB,118
89,1776941579746,2026-04-23T10:52:59.746109+00:00,2553add0eb44,docker-auth-1,33.24,11.04,865.4MiB / 7.653GiB,907437670,8217346179,52.6MB / 35.3MB,0B / 27.9MB,119
90,1776941586822,2026-04-23T10:53:06.822660+00:00,2553add0eb44,docker-auth-1,13.59,11.04,865.4MiB / 7.653GiB,907437670,8217346179,53.1MB / 35.6MB,0B / 27.9MB,119
91,1776941593896,2026-04-23T10:53:13.896454+00:00,2553add0eb44,docker-auth-1,13.21,11.04,865.3MiB / 7.653GiB,907332812,8217346179,53.2MB / 35.6MB,0B / 27.9MB,119
92,1776941600975,2026-04-23T10:53:20.975124+00:00,2553add0eb44,docker-auth-1,10.85,11.04,865.5MiB / 7.653GiB,907542528,8217346179,53.5MB / 35.8MB,0B / 27.9MB,119
93,1776941608062,2026-04-23T10:53:28.062458+00:00,2553add0eb44,docker-auth-1,7.72,11.05,865.8MiB / 7.653GiB,907857100,8217346179,53.9MB / 36.1MB,0B / 27.9MB,119
94,1776941615114,2026-04-23T10:53:35.114018+00:00,2553add0eb44,docker-auth-1,13.68,11.05,865.8MiB / 7.653GiB,907857100,8217346179,54.2MB / 36.3MB,0B / 27.9MB,119
95,1776941622183,2026-04-23T10:53:42.183402+00:00,2553add0eb44,docker-auth-1,15.16,11.05,865.8MiB / 7.653GiB,907857100,8217346179,54.5MB / 36.5MB,0B / 27.9MB,119
96,1776941629238,2026-04-23T10:53:49.238754+00:00,2553add0eb44,docker-auth-1,15.49,11.05,865.9MiB / 7.653GiB,907961958,8217346179,54.8MB / 36.6MB,0B / 27.9MB,119
